Id,Ideology,Income,Interested,Looking,Name,Occupation,Party,Relationship,Religion,Birthday,Education,Ethnicity,Gender
OtakuJordan,?,?,?,?,?,?,?,?,?,?,?,?,?
SamuelBeebe,?,?,?,?,?,?,?,?,?,?,?,?,?
Kangshi,?,?,?,?,?,?,?,?,?,?,?,?,?
jordyn.gibsoni,?,?,?,?,?,?,?,?,?,?,?,?,?
Alek.Plum,?,?,?,?,?,?,?,?,?,?,?,?,?
DividedOpinion,?,?,?,?,?,?,?,?,?,?,?,?,Female
DaileyScience,?,?,?,?,?,?,?,?,?,?,?,?,?
flyingsquid,?,?,?,?,?,?,?,?,?,?,?,?,?
mziyabo,?,?,?,?,?,?,?,?,?,?,?,?,?
pc131313,?,?,?,?,?,?,?,?,?,?,?,?,?
daerice,?,?,?,?,?,?,?,?,?,?,?,?,?
james101devil23,?,?,in Women,?,?,?,?,Single,?,?,?,?,?
CSTWST,?,?,?,?,?,?,?,?,?,?,?,?,?
JayInTheMaking,Libertarian,?,?,?,?,Artist,?,?,Atheist,?,High School,White,Female
roosterham,?,?,?,?,?,?,?,?,?,?,?,?,?
frostyclaw,Libertarian,?,?,?,?,?,?,?,Agnostic,?,?,Asian,?
Gilesthewizard,Liberal,?,in Women,?,?,?,Democratic Party,Single,Atheist,?,?,White,?
PlasterSky,Progressive,?,in Women,?,?,?,?,?,Agnostic,?,?,White,?
MrsBLee,?,?,?,?,?,?,?,?,?,?,?,?,?
Shadowhuntress,Conservative,?,?,?,?,?,?,?,Christian - Baptist,?,?,?,Female
cococococococococ,?,?,?,?,?,?,?,?,?,?,?,?,?
silverknowsit,?,?,?,?,?,?,?,?,?,?,?,?,?
Leviathanssentience,Other,?,in Men,?,?,Student,Other,In a Relationship,?,?,?,Native American,Female
CapnKrunch,?,?,?,?,?,?,?,It's Complicated,?,?,?,?,?
grace.elizabeth,?,?,?,?,?,?,?,?,?,?,?,?,?
nathaneal,?,?,?,?,?,?,?,?,?,?,?,?,?
gmoney1,?,?,?,?,?,?,?,?,?,?,?,?,?
DrAnkylosaurus,Socialist,?,?,?,?,Self-Employed,Democratic Socialists Party,?,Agnostic,?,?,White,?
AntiTrump,?,?,?,?,?,?,?,?,?,?,?,?,?
SharonTinninHomes,?,?,?,?,?,?,?,?,?,?,?,?,?
CanadianN1NJ4,?,?,?,?,?,?,?,?,?,?,?,?,Male
mrsatan,?,?,in Women,?,?,?,?,Single,Atheist,?,High School,White,?
Joss_Whedon,?,?,?,?,?,?,?,?,?,?,?,?,?
Tygaa_Woods,?,?,?,?,?,?,?,?,?,?,?,?,?
Darris,Other,?,?,?,?,Retail,?,?,?,?,Bachelors Degree,?,Male
ajb617,?,?,?,?,?,?,?,?,?,?,?,?,?
gavin_casey6,Conservative,?,?,?,?,?,Republican Party,?,Christian - Catholic,?,?,White,Male
owendvs786,?,?,?,?,?,?,?,?,?,?,?,?,?
hajji-hamza,?,?,?,?,?,?,?,?,?,?,?,?,?
GenericUser1026,?,?,?,?,?,?,?,?,?,?,?,?,?
jakethesnake99,Progressive,?,in Women,?,?,Student,Republican Party,Single,Christian - Catholic,?,?,White,?
RachelDuVergier,?,?,?,?,?,?,?,?,?,?,?,?,?
HOBOES,?,?,?,Friendship,?,?,?,?,Christian - Catholic,?,?,?,?
lithiumqt,?,?,?,?,?,?,?,?,?,?,?,?,?
doduo,?,?,?,?,?,?,?,?,?,?,?,?,?
bikbok,Anarchist,?,?,?,?,?,?,?,Agnostic,?,Bachelors Degree,?,Male
BioBucks,?,?,?,?,?,?,?,?,?,?,?,?,?
mike.lacsa,?,?,?,?,?,?,?,?,?,?,?,?,?
r43015,?,?,?,?,?,?,?,?,?,?,?,?,?
joshua1998,?,?,?,?,?,?,?,?,?,?,?,?,?
DanG-er,?,?,?,?,?,?,?,?,?,?,?,?,?
jelly,?,?,?,?,?,?,?,?,?,?,?,?,?
Tharunkrishant,?,?,?,?,?,?,?,?,?,?,?,?,?
segijohe,Progressive,?,?,?,?,?,Undecided,?,Deism,?,Some College,?,?
Adam2,?,?,?,?,?,?,?,?,?,?,?,?,?
tjdalrymple17,?,?,?,?,?,?,?,?,?,?,?,?,?
kawaii_crazy,?,Other,in Men,Friendship,?,?,Republican Party,?,Christian - Protestant,?,Other,Latino,Female
v3nesl,?,?,?,?,?,Technical,?,Married,Christian,?,Bachelors Degree,?,?
Madtomflint,Libertarian,?,in Women,?,?,Other,Independent,In an Open Relationship,Agnostic,?,Bachelors Degree,White,Male
gabbsmcswaggin,?,?,in Men,?,?,?,?,?,Bah,?,?,?,Female
kid101,?,?,?,?,?,?,?,?,?,?,?,?,Female
OlgaL3,?,?,?,?,?,?,?,?,?,?,?,?,?
snkcake666,Libertarian,?,?,Friendship,?,Student,Libertarian Party,?,Christian,?,?,White,?
trevinia,?,?,?,?,?,?,?,?,?,?,?,?,?
Agamemnon1,?,?,?,?,?,?,?,?,?,?,?,?,?
anonio2009,?,?,?,?,?,?,?,?,?,?,?,?,?
TheBossesBosstoeverBoss,?,?,?,?,?,?,?,?,?,?,?,?,?
DJ_pinki3_pi3,?,"More than $150,000",?,?,?,Military,?,?,?,?,?,White,?
chacha98,?,?,?,?,?,?,?,?,?,?,?,?,?
xxq,?,?,?,?,?,?,?,?,?,?,?,?,?
drugs,?,?,?,?,?,?,?,?,?,?,?,?,?
AngryHermit,Liberal,Other,in Women,?,?,Student,Socialist Workers Party,Single,Atheist,?,High School,White,Male
AnonymousAthiest,Progressive,?,in Women,Friendship,?,Other,Democratic Socialists Party,?,Agnostic,?,?,Other,?
kritika28,?,?,?,?,?,?,?,?,?,?,?,?,Female
MaxA107,?,?,?,?,?,?,?,?,?,?,?,?,?
johosephass,?,?,?,?,?,?,?,?,?,?,?,?,?
Crk,?,?,?,?,?,?,?,?,?,?,?,?,?
LogicandFacts,?,?,?,?,?,?,?,?,?,?,?,?,?
jwinans,?,?,?,?,?,?,?,?,?,?,?,?,Male
JDog9679,?,?,?,?,?,?,?,?,?,?,?,?,?
jkochuk,?,?,?,?,?,?,?,?,?,?,?,?,?
dyingginger,?,?,?,?,?,?,?,?,?,?,?,?,Male
holyluna,?,?,?,?,?,?,?,?,?,?,?,?,Male
rokmc87,?,?,?,?,?,?,?,?,?,?,?,?,?
Cdcampbell,?,?,?,?,?,?,?,?,?,?,?,?,?
nickrulercreator,Liberal,?,in Women,"Dating, A Relationship",?,Student,Democratic Party,Single,Atheist,?,?,White,Male
SONOFGOD2013,?,"Less than $25,000",in Women,"Friendship, Dating, A Relationship",James Private,Student,Republican Party,Single,Christian,2000,High School,Latino,Male
paul.witree,?,?,?,?,?,?,?,?,?,?,?,?,Male
Randyg,?,?,?,?,?,?,?,?,?,?,?,?,?
fullertongang,?,?,?,?,?,?,?,?,?,?,?,?,?
ThorResponds,Conservative,?,?,Networking,?,Technical,Constitution Party,Married,Christian - Catholic,?,?,White,?
DavidMancke,Other,?,?,?,?,?,Other,?,?,?,?,?,?
Quadrunner,Moderate,"More than $150,000",?,?,?,Civil Service,Independent,?,Hindu - Smartha,?,Bachelors Degree,Other,?
Kristin_Jacks,?,?,?,?,?,?,?,?,?,?,?,?,?
14yearoldranter,?,?,?,?,?,?,?,?,?,?,?,?,Female
mohammad180,?,?,?,?, Private,Marketing,?,?,Muslim,?,?,Asian,?
WXL,Libertarian,?,?,?,?,?,Modern Whig Party,?,Atheist,?,?,?,Male
Death23,?,?,?,?,?,?,?,?,?,?,?,?,?
Turtle790,?,?,?,?,?,?,?,?,?,?,?,?,?
ANichols0063,?,?,?,?,?,?,?,?,?,?,?,?,Male
TazeenFatima,?,?,?,?,?,?,?,?,?,?,?,?,Female
mollepatrick,?,?,?,?,?,?,?,?,?,?,?,?,Male
brant.merrell,Liberal,"$25,000 to $35,000",?,Networking,Joshua Merrell,Technical,Green Party,In a Relationship,Agnostic,1991,Some College,White,Male
AustinHarvey,?,?,?,?,?,?,?,?,?,?,?,?,?
Catlover79,Progressive,Other,in Men and Women,"Friendship, Networking",?,?,Other,In a Relationship,Secular,?,Some College,White,Female
hacham14,?,?,?,?,?,?,?,?,?,?,?,?,?
flashpoint1988,Communist,"$35,000 to $50,000",in Women,?,?,Medical,?,Married,Atheist,?,Bachelors Degree,White,?
debatatron2000,?,?,?,?,?,?,?,?,?,?,?,?,?
starboy181,?,?,?,?,?,?,?,?,?,?,?,?,?
ravid32,?,?,?,?,?,?,?,?,?,?,?,?,Male
GorillaAcademia,?,?,in Women,?,?,Student,?,?,Atheist,?,?,White,Male
kumquatguava,?,?,?,?,?,?,?,?,?,?,?,?,?
stealthmaster96,Libertarian,?,in Women,?,?,?,Independence Party,Single,Agnostic,?,?,Latino,?
hrh8,Liberal,?,?,?,?,Student,Democratic Party,?,Christian - Baptist,?,?,White,?
aww.dayy,?,?,?,?,?,?,?,?,?,?,?,?,?
bkprogessive,?,?,?,?,?,?,?,?,?,?,?,?,?
josh2021,?,?,?,?,?,?,?,?,?,?,?,?,?
brock888,?,?,?,?,?,?,?,?,?,?,?,?,?
Tenpus,Libertarian,?,?,?,?,Student,?,?,Atheist,?,?,White,?
Seido,Progressive,?,in Women,?,?,Student,Undecided,Single,Agnostic,?,?,White,?
Philocat,Conservative,?,in Women,Dating,?,Student,Republican Party,Single,Christian - Catholic,?,Some College,White,?
dikigoros,?,?,?,?,?,?,?,?,?,?,?,?,?
techzilla,?,?,?,?,?,?,?,?,?,?,?,?,Male
Educate,?,?,?,?,?,?,?,?,?,?,?,?,?
ihatethisname,Socialist,?,?,?,?,?,Socialist Party,?,?,?,?,?,?
benkrauss313,?,?,?,?,?,?,?,?,?,?,?,?,?
wshaw30,?,?,?,?,?,?,?,?,?,?,?,?,?
zazupitts,?,?,?,?,?,?,?,?,?,?,?,?,?
Aristole,Moderate,?,?,?,?,?,Other,?,Christian - Anglican,?,?,White,Male
luisrodas,?,?,?,?,?,?,?,?,?,?,?,?,?
thetoolsforthejob82,?,?,?,?,?,?,?,?,?,?,?,?,?
Elijah_Jenkins14,?,?,?,?,?,?,?,?,?,?,?,?,?
hpm131313,?,?,in Women,?,?,Student,?,?,?,?,?,White,?
Mr.Lee,Conservative,?,in Women,Friendship,?,?,?,Single,?,?,High School,White,Male
johnbake1990,?,?,?,?,?,?,?,?,?,?,?,?,?
Loquacious-T,?,?,?,?,?,?,?,?,?,?,?,?,?
mzrut,?,?,?,?,?,?,?,?,?,?,?,?,?
sachin.danian,?,?,?,?,?,?,?,?,?,?,?,?,Male
kentrnaz,?,?,?,?,?,?,?,?,?,?,?,?,?
corn,?,?,?,?,?,?,?,?,?,?,?,?,?
samb97,Liberal,?,in Men and Women,?,?,Student,Democratic Party,?,?,?,Some College,?,?
XSTACEE,?,?,?,?,?,?,?,?,?,?,?,?,?
Nerdbird88,?,?,?,?,?,?,?,?,?,?,?,?,?
HogBoy,?,?,?,?,?,?,?,?,?,?,?,?,Male
Chris_Likes_Freedom,?,?,?,?,?,?,?,?,?,?,?,?,?
TheSilentQ,Liberal,?,?,?,?,Student,Undecided,?,Atheist,?,?,?,Female
Renegader,Anarchist,?,in Women,?,Hayden Private,?,Green Party,?,Atheist,?,Some College,White,Male
HanaPark,Progressive,?,in Men,Friendship,?,Medical,Other,Single,Atheist,?,Bachelors Degree,Asian,Female
TheAnonymousTipster,Libertarian,?,in Women,?,?,Artist,Undecided,Single,Pastafarian,?,?,Black,?
Michelledoan43,?,?,?,?,?,?,?,?,?,?,?,?,?
DebateKate,Libertarian,?,?,?,?,?,Democratic Party,?,Christian,?,Bachelors Degree,?,Female
Thinkaboutit2,?,?,?,?,?,?,?,?,?,?,?,?,?
GreenPartyPie,Green,?,?,?,?,?,Green Party,?,?,?,?,?,?
GoldenPhoenix,?,?,?,?,?,?,?,?,?,?,?,?,?
abcyf,?,?,?,?,?,?,?,?,?,?,?,?,?
uglyni,?,?,?,?,?,?,?,?,?,?,?,?,?
Landon_Ruiz,?,?,?,?,?,?,?,?,?,?,?,?,?
Mikeo321me,?,?,?,?,?,?,?,?,?,?,?,?,?
Pigney,Conservative,?,?,?,?,?,?,?,Christian - Catholic,?,?,?,?
Nesa16,?,?,?,?,?,?,?,?,?,?,?,?,?
west4567,?,?,?,?,?,?,?,?,?,?,?,?,?
Hantonia,?,?,?,?,?,?,?,?,?,?,?,?,?
deekzoid,?,?,?,?,?,?,?,?,?,?,?,?,Male
jays_slayer,?,?,?,?,?,?,?,?,?,?,?,?,?
AlexRogers,?,?,?,?,?,?,?,?,?,?,?,?,?
SH-Manik,?,?,?,?,?,?,?,?,?,?,?,?,?
Vampyclock4,?,?,?,?,?,?,?,?,?,?,?,?,?
Giiah,?,?,?,?,?,?,?,?,?,?,?,?,?
Toxifrost,Undecided,?,in Men and Women,"Friendship, Dating, A Relationship",?,Technical,Undecided,Single,Atheist,1996,Some College,White,Male
theuti8,?,?,?,?,?,?,?,?,?,?,?,?,?
bjblatz,?,?,in Women,?,?,?,Other,Single,Unitarian Universalist,?,?,White,Male
jackk25,?,?,?,?,?,?,?,?,?,?,?,?,?
hanson.aaron,Moderate,?,in Women,Friendship,Aaron Private,Marketing,Undecided,Single,Christian,?,Bachelors Degree,White,Male
Mr.Eric25,?,?,?,?,?,?,?,?,?,?,?,?,?
foundingfathers,?,?,?,?,?,?,?,?,?,?,?,?,?
Carly123,?,?,?,?,?,?,?,?,?,?,?,?,?
Tergeo,?,?,?,?,?,?,?,?,?,?,?,?,?
RevDaleAkers,?,?,?,?,?,?,?,?,?,?,?,?,?
AutumnSucks,?,?,in Men and Women,?,?,?,?,Single,Atheist,?,?,White,Female
Sliemy,?,?,?,?,?,?,?,?,?,?,?,?,Female
discomfiting,?,?,?,?,?,?,?,?,?,?,?,?,?
ScarlettPig,?,"Less than $25,000",in Men,?,?,Student,Democratic Party,Single,Atheist,?,Other,White,?
Code16eleven,?,?,?,?,?,?,?,?,?,?,?,?,Male
jruth27,?,?,?,?,?,?,?,?,?,?,?,?,Female
donate6,?,?,?,?,?,?,?,?,?,?,?,?,?
garythomas025,?,?,?,?,?,?,?,?,?,?,?,?,?
Brenda17,?,?,?,?,?,?,?,?,?,?,?,?,?
jenna_finewax,?,?,?,?,?,?,?,?,?,?,?,?,?
iliketodebatestuff,?,?,?,?,?,?,?,?,?,?,?,?,?
HoneyBadger,Conservative,?,in Women,?,?,?,Libertarian Party,In a Relationship,?,?,?,?,?
Futurepresident2048,?,?,?,?,?,?,?,?,?,?,?,?,?
americanpsycho,?,?,?,?,?,?,?,?,?,?,?,?,?
any1,?,?,?,?,?,?,?,?,?,?,?,?,?
cutiepie12413,?,?,?,?,?,?,?,?,?,?,?,?,?
Matt886,?,?,?,?,?,?,?,?,?,?,?,?,?
VinnyNye14,?,?,?,?,?,?,?,?,?,?,?,?,?
gonnog,?,?,in Women,?,?,Student,?,Single,Deism,?,?,White,?
Benw,?,?,?,?,?,?,?,?,?,?,?,?,Male
Magyka,?,?,?,?,?,?,?,?,?,?,?,?,?
Hirakula,?,?,?,?, Private,Student,?,?,Atheist,?,?,White,?
Mewtw0,?,?,?,?,?,?,?,?,?,?,?,?,?
djred678,?,?,?,?,?,?,?,?,?,?,?,?,?
francios7,?,?,?,?,?,?,?,?,?,?,?,?,?
ouathlete,?,?,?,?,?,?,?,?,?,?,?,?,?
TheCorrectOpinion,?,?,?,?,?,?,?,?,?,?,?,?,?
SM.22,Conservative,?,in Women,?,?,?,Tea Party Patriots,Single,Atheist,?,?,White,Male
DerekVoteing,?,?,?,?,?,?,?,?,?,?,?,?,?
Ultimus,?,?,?,?,?,?,?,?,?,?,?,?,?
nickmullins5,?,?,?,?,?,?,?,?,?,?,?,?,?
Jennavillalobos,?,?,?,?,?,?,?,?,?,?,?,?,?
georgioscoxios,Conservative,"More than $150,000",in Women,Friendship,?,Technical,Tea Party Patriots,Single,Jewish,?,?,Black,Male
nathanabbey,?,?,in Women,Friendship,?,?,?,?,?,?,?,?,?
camoo,?,?,?,?,?,?,?,?,?,?,?,?,?
TheOneandOnlyRuffian,?,?,?,?,?,?,?,?,Agnostic,?,?,Asian,?
ClassyDave,?,?,?,?,?,?,?,?,?,?,?,?,?
kassidy.lesher,?,?,?,?,?,?,?,?,?,?,?,?,?
Camerynb,?,?,?,?,?,?,?,?,?,?,?,?,?
Homeboy461,?,?,?,?,?,?,?,?,?,?,?,?,?
socialpinko,Communist,"$25,000 to $35,000",in Men,?,Comrade Spinelli,Other,?,In a Relationship,Other,?,?,White,Male
ShawnieMichael,?,?,?,?,?,?,?,?,?,?,?,?,?
121112,?,?,?,?,?,?,?,?,?,?,?,?,?
ESK,?,?,?,?,?,?,?,?,?,?,?,?,?
mike.frugal,?,?,?,?,?,?,?,?,?,?,?,?,Male
Wadduphomedawg,?,?,?,?,?,?,?,?,?,?,?,?,Male
TheKnowledgeSeeker,Undecided,?,in Women,Networking,?,?,Undecided,Single,Atheist,?,Some College,Black,?
LorrainE88,?,?,?,?,?,?,?,?,?,?,?,?,Male
laurenn,?,?,?,?,?,?,?,?,?,?,?,?,?
Pollingme,?,?,?,?,?,?,?,?,?,?,?,?,?
Lindsaygw,?,?,?,?,?,?,?,?,?,?,?,?,?
MateoG,?,?,?,?,?,?,?,?,?,?,?,?,?
jusfacts,?,?,?,?,?,?,?,?,?,?,?,?,?
OGFury,?,?,?,?,?,?,?,?,?,?,?,?,?
Monkey62,?,?,?,?,?,?,?,?,?,?,?,?,?
Brenster26,?,?,?,?,?,?,?,?,?,?,?,?,?
lli,?,?,?,?,?,?,?,?,?,?,?,?,?
Contrarian003,?,?,?,?,?,?,?,?,?,?,?,?,?
qeddeq1,?,?,?,?,?,?,?,?,?,?,?,?,?
DonLd,?,?,?,?,?,?,?,?,?,?,?,?,?
k443,?,?,?,?,?,?,?,?,?,?,?,?,?
ConservativeAmerican,Libertarian,"$75,000 to $100,000",?,?,?,Retail,Libertarian Party,?,Agnostic,?,Some College,White,?
BennyW,Libertarian,"$35,000 to $50,000",in Women,?,?,?,Independent,?,Christian - Lutheran,?,Graduate Degree,?,Male
TheGreatLeader,Other,"More than $150,000",in Women,?,?,Other,Other,It's Complicated,?,?,Bachelors Degree,Asian,?
greenturtlez,?,?,in Men,Networking,?,?,?,Single,?,?,?,Pacific Islander,Female
sol96,Other,?,in Women,"Friendship, Networking",?,Student,Undecided,In a Relationship,Atheist,?,?,White,Male
daltoncortner,?,"Less than $25,000",?,?,?,Retail,Independent,In a Relationship,Atheist,?,High School,White,Male
Pparadza,?,?,?,?,?,?,?,?,?,?,?,?,?
DE535682,?,?,?,?,?,?,?,?,?,?,?,?,?
Juris,?,?,?,?,Anar Private,?,?,?,Atheist,1993,?,?,Male
NumingDisasterAnon,Progressive,Other,in Men and Women,Networking,?,Student,Independent,Single,Atheist,?,High School,White,?
Geneiveve,Liberal,?,?,?,?,?,Democratic Party,Married,?,?,?,?,Female
Dr_Obvious,?,?,?,?,?,?,?,?,?,?,?,?,?
myoussefmansour,?,?,?,?,?,?,?,?,?,?,?,?,?
ssuet.khan,Other,?,in Men and Women,"Friendship, A Relationship, Networking",?,Student,Other,Single,Islamic,?,Bachelors Degree,Asian,?
caseyramsey,Libertarian,?,in Men and Women,"Friendship, Networking",Casey Private,?,Libertarian Party,In a Relationship,Atheist,?,?,White,Female
xeera14,?,?,?,?,?,?,?,?,?,?,?,?,?
ignorantChaos,?,?,?,?,?,?,?,?,?,?,?,?,?
The_Khan_of_Khans,?,?,?,?,?,?,?,?,?,?,?,?,?
TheUser,?,?,?,?,?,?,?,?,Christian,?,?,Latino,Male
Whovians,?,?,?,?,?,?,?,?,?,?,?,?,?
lthroux,?,?,?,?,?,?,?,?,?,?,?,?,?
privacy123,?,?,?,?,?,?,?,?,?,?,?,?,?
variousred,?,?,?,?,?,?,?,?,?,?,?,?,?
anoushkachakraborty2001,Libertarian,?,in Men,"Friendship, Dating, A Relationship, Networking",?,Student,?,Single,Hindu,?,High School,East Indian,Female
KQuag,?,?,?,?,?,?,?,?,?,?,?,?,Male
sir3nsofthes3a,Liberal,"Less than $25,000",?,?,?,Artist,?,In a Relationship,Spiritism,?,?,Native American,?
LibertarianNZ,?,?,?,?,?,?,?,?,Atheist,?,?,White,Male
texwards,?,?,?,?,?,?,?,?,?,?,?,?,?
MLRSjoey,?,?,?,?,?,?,?,?,?,?,?,?,?
thesmithsband,?,?,?,?,?,?,?,?,?,?,?,?,?
Conservative101,?,?,?,?,?,?,?,?,?,?,?,?,?
Agi,?,?,?,?,?,?,?,?,?,?,?,?,?
smitbri,?,?,?,?,?,?,?,?,?,?,?,?,?
Fmp2491,?,?,?,?,?,?,?,?,?,?,?,?,?
lukez924,?,?,?,?,?,?,?,?,?,?,?,?,?
Robkwoods,?,?,?,?,?,?,?,?,?,?,?,?,?
AnthonyRivera008,?,?,?,?,?,?,?,?,?,?,?,?,Male
HurlsEpiphone,?,?,?,?,?,?,?,?,?,?,?,?,?
updoc101,?,?,?,?,?,?,?,?,?,?,?,?,Male
smokeweedeveryday,?,?,?,?,?,?,?,?,?,?,?,?,Male
SeeM,?,?,?,?,?,?,?,?,?,?,?,?,Male
thehumanistpreacher,Liberal,"$25,000 to $35,000",in Women,A Relationship,?,Self-Employed,Democratic Party,Single,Atheist,?,Graduate Degree,White,Male
acciount,?,?,?,?,?,?,?,?,?,?,?,?,?
siticatfish,?,?,?,?,?,?,?,?,?,?,?,?,?
lostincoma,?,?,?,?,?,?,?,?,?,?,?,?,?
Austin_O,?,?,?,?,?,?,?,?,?,?,?,?,Male
glivano,?,?,?,?,?,?,?,?,?,?,?,?,?
Seek,?,?,?,?,?,?,?,?,?,?,?,?,?
stealspell,?,?,?,?,?,?,?,?,Other,?,?,?,?
desmondwrite,Other,Other,?,?,?,Other,Other,Other,Other,?,Other,Other,?
vivia,?,?,?,?,?,?,?,?,?,?,?,?,?
tyler.ja,?,?,?,?,?,?,?,?,?,?,?,?,?
Plato85,?,?,?,?,?,?,?,?,?,?,?,?,?
willbt99,?,?,?,?,?,?,?,?,?,?,?,?,?
LostintheEcho1498,Moderate,Other,?,Friendship,?,Student,Other,Single,Christian - Latter-Day Saints,?,High School,Other,Male
ChargingBadger,Progressive,?,in Women,Dating,?,?,Democratic Party,Single,Agnostic,?,?,White,?
Edwardmv,?,?,?,?,?,?,?,?,?,?,?,?,?
TrexieGirl,?,?,?,?,?,?,?,?,Christian,?,Other,White,Female
NGJIANI,?,Other,in Men,Networking,?,Student,?,Single,Atheist,?,High School,Asian,Female
Ailin-Goh,?,?,?,?,?,?,?,?,?,?,?,?,Female
thekorean,?,?,?,?,?,?,?,?,?,?,?,?,Male
luvx,?,?,?,?,?,?,?,?,?,?,?,?,Female
Existentia,Socialist,?,?,?,?,?,?,?,?,?,?,?,?
rubaiyath,Liberal,?,?,?,?,?,?,?,?,?,?,?,Female
mmyo18,?,?,?,?,?,?,?,?,?,?,?,?,?
pebble225,?,?,?,?,?,?,?,?,?,?,?,?,?
ImAMagickMonster,Undecided,Other,in Men and Women,Networking,?,Student,Undecided,Engaged,Pagan,?,Some College,White,?
derpusus,?,?,?,?,?,?,?,?,?,?,?,?,?
CindyM2121,?,?,?,?,?,?,?,?,?,?,?,?,?
MishMou77,Conservative,?,?,?,?,?,Independent,?,?,?,?,?,Female
ImmigrantSupporter,?,?,?,?,?,?,?,?,?,?,?,?,?
taohz2,?,?,?,?,?,?,?,?,?,?,?,?,?
Salisbury,?,?,?,?,?,?,?,?,?,?,?,?,?
WestCoastKiller,?,?,?,?,?,?,?,?,?,?,?,?,Male
vigneshiyer07,?,?,?,?,?,?,?,?,?,?,?,?,?
Cheetah,Libertarian,"More than $150,000",in Women,Friendship,?,Student,Libertarian Party,?,Buddhist - Theravada,?,?,Asian,Male
Aspen.Young0922,?,?,?,?,?,?,?,?,?,?,?,?,?
TheBloodyScot,Libertarian,Other,in Women,?,?,Student,Libertarian Party,Single,Atheist,?,Some College,White,Male
astarlol,?,?,?,?,?,?,?,?,?,?,?,?,?
Legitdebater,Liberal,?,in Women,Friendship,?,?,?,?,Atheist,?,?,?,Male
Jere,?,?,?,?,?,?,?,?,?,?,?,?,?
SockMonkeys,Other,?,in Women,?,?,?,Independent,Single,?,?,?,?,Male
amilten,?,?,?,?,?,?,?,?,?,?,?,?,?
Quatermass,?,?,?,?,?,?,?,?,?,?,?,?,?
Abominminded,Socialist,"More than $150,000",in Women,Friendship,?,Medical,We The People Party,It's Complicated,Christian,?,Post Doctoral,Middle Eastern,Male
CraigHarby96,?,?,?,?,?,?,?,?,?,?,?,?,?
Veanus,?,?,?,?,?,?,?,?,?,?,?,?,?
stephenmac7,?,?,?,?,?,?,?,?,?,?,?,?,?
Skyeweaver,?,?,?,?,?,?,?,?,?,?,?,?,?
Rawls,Socialist,Other,?,"Friendship, Networking",George Private,Student,Green Party,Single,Christian - Catholic,1996,High School,Other,?
joel.burgers,?,?,?,?,?,?,?,?,?,?,?,?,Male
ProTTT,?,?,?,?,?,Student,?,?,Atheist,?,?,?,?
beccaliddle98,?,?,?,?,?,?,?,?,?,?,?,?,?
golden1811,?,?,?,?,?,?,?,?,?,?,?,?,Male
zeromeansnothing,Green,?,?,?,?,?,?,?,Atheist,?,?,?,Male
ThatSteven,?,?,?,?,?,?,?,?,?,?,?,?,?
QuestioningAuthority,?,?,?,?,?,?,?,?,?,?,?,?,?
Shycactus22,?,?,?,?,?,?,?,?,?,?,?,?,?
jake_summer,?,?,?,?,?,?,?,?,?,?,?,?,?
Dunnes,?,?,?,?,?,?,?,?,?,?,?,?,?
EricBsalone,?,?,?,?,?,?,?,?,?,?,?,?,Male
ReedRSchneider,?,?,?,?,?,?,?,?,?,?,?,?,?
destroyyoursupremacy,Socialist,?,?,Friendship,?,?,?,Single,Christian,?,?,White,?
Pro_Soviet_Prole,Moderate,?,in Women,"Friendship, Networking",?,Student,Other,?,?,?,Some College,White,Male
ararmer1919,Conservative,"$25,000 to $35,000",in Women,?,?,Military,Republican Party,Married,Christian,?,Some College,White,?
HarutoFuller,?,?,?,?,?,?,?,?,?,?,?,?,?
PiedPiper,?,?,?,?,?,Student,?,?,Agnostic,?,Some College,White,?
violetdaniels97,?,?,?,?,?,?,?,?,?,?,?,?,Female
Don1234,?,?,?,?,?,?,?,?,?,?,?,?,?
cabhm1,Libertarian,?,?,?,?,?,Independent,?,?,?,?,?,?
b9king,?,Other,in Women,?,?,Labor,?,Single,Christian - Catholic,?,High School,White,?
Libertarian1999,Libertarian,"$25,000 to $35,000",?,?,?,Student,Libertarian Party,?,?,?,?,White,Male
stschiffman,Conservative,?,in Women,"Dating, A Relationship",?,Student,Undecided,Single,Christian,?,High School,White,Male
MettaWorldPeace,?,?,?,?,?,?,?,?,?,?,?,?,?
carlton23,?,?,?,?,?,?,?,?,?,?,?,?,?
zestog3,?,?,?,?,?,?,?,?,?,?,?,?,?
historyfanatic,?,?,?,?,?,?,?,?,?,?,?,?,?
StronglyOnionatedPlatypus,?,?,?,?,?,?,?,?,?,?,?,?,?
sculmer2,?,?,in Men,?, Private,Student,?,Single,Christian - Pentecostal,?,?,Pacific Islander,Female
amam223,?,?,?,?,?,?,?,?,?,?,?,?,?
drjay,?,?,?,?,?,?,?,?,?,?,?,?,?
adodowa99,?,?,?,?,?,?,Democratic Party,?,?,?,?,?,Female
gtz,?,?,?,?,?,?,?,?,?,?,?,?,?
OPKaria,?,?,?,?,?,?,?,?,?,?,?,?,Female
CuriosityKilledTheCatfish,Anarchist,?,in Men and Women,?,?,Other,Green Party,Single,Atheist,?,High School,White,?
RebornPatriot,?,?,?,?,?,?,?,?,?,?,?,?,?
ClickClackPatty,?,?,?,?,?,?,?,?,?,?,?,?,?
ramyalzuhouri,?,?,?,?,?,?,?,?,?,?,?,?,Male
